index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
15,samsum,1576818.400720504,1.810118923895061,1.810118923895061,75.13318501049183,"Max shares his latest music project with Jim, who agrees to listen to it when he gets home, and promises to give Max his thoughts later."
16,samsum,1576820.211184365,1.619429837912321,1.619429837912321,100.65270886334325,"Wanda wants to have a party and needs Gina's help. Gina agrees to take her father's car to go grocery shopping with Wanda on Friday, but only if her father agrees."
17,samsum,1576821.830893548,1.3410858139395714,1.3410858139395714,97.68204140134375,"Madison saw an offer for a trip to Thailand, which is not too expensive, except for the tickets, but children under 12 get 50% off."
18,samsum,1576823.172312219,2.219404119066894,2.219404119066894,65.78342301238176,"Charlee is in a theatre class in Portuguese at her university, where they are preparing a performance of a Polish play translated into Portuguese."
19,samsum,1576825.392033344,0.8821934801526368,0.8821934801526368,60.077524026622775,Jesse broke his razor and is asking to borrow Stig's.
20,samsum,1576826.274574271,2.1047857659868896,2.1047857659868896,30.406895102690772,Meg can meet Ann at home at 7 pm after Ann's extra math classes.
21,samsum,1576828.379708455,2.5984383600298315,2.5984383600298315,64.26937139200899,"Jones and Angelina meet up after a long time and catch up, discussing meeting in town later in the afternoon. Jones will call Angelina to confirm the meeting location."
22,samsum,1576830.97843743,1.859065568074584,1.859065568074584,115.1115935204145,"Bella wants to talk to Clara about something, but it's not dramatic. Clara suggests they have a drink and a snack at her place after 7:30. Bella will bring the wine and park along the road as Clara's drive is taken"
23,samsum,1576832.837791384,1.4363679541274905,1.4363679541274905,96.77186099883046,"Gary is driving for Uber and loves it, despite Ellie's initial reservations and her expectation that he would be awkward around new people."
24,samsum,1576834.274510466,2.87277920008637,2.87277920008637,76.58089420634406,Elena wishes Dorothea a happy birthday and hopes all her dreams come true. Dorothea is celebrating with Tom and plans to eat in town. Elena invites them to enjoy themselves and promises to see them on Saturday at Dorothe
25,samsum,1576837.147579752,1.9837150750681758,1.9837150750681758,129.55489587695325,"Charles and Camilla are planning to visit the German markets in Birmingham and Manchester this weekend, where they will indulge in sausages and beer. Camilla is interested in trying the mulled wine, which Charles recommends, and they discuss their plans for"
26,samsum,1576839.131584563,1.7950369908940047,1.7950369908940047,62.951348954497696,"Mary is broke and asks Carter to lend her a few bucks, and he agrees to meet her at the train station in an hour."
27,samsum,1576840.926982642,1.970331519143656,1.970331519143656,48.21523640919516,"Chloe hasn't watched the series Biwott recommended yet, but plans to watch it over the weekend."
28,samsum,1576842.897658408,2.4081850240472704,2.4081850240472704,99.24486599386337,"Iris is trying to remove herself from an expense involving a person who has left the group, but can't edit it. Ken suggests finding the person's email address, but Luke recommends deleting the expense and re-adding it. Iris tries to delete"
29,samsum,1576845.306162009,2.3111205250024796,2.3111205250024796,28.55757598359315,Huda invites Alex to go swimming and they plan to meet in 2 hours.
30,samsum,1576847.617612971,1.8597239709924906,1.8597239709924906,104.85427033342648,"Tina and Steve are planning to have pasta for dinner, but they need to do some shopping first. Steve offers to help Tina with the shopping list, and they agree to meet in the car park after work."
31,samsum,1576849.477626047,1.1785517178941518,1.1785517178941518,70.42542023383177,"Christie and Katie are both tired after the party, but they agree it was great fun."
32,samsum,1576850.656513652,2.1474309449549764,2.1474309449549764,109.89876091449732,"Jess had a dream about being a lion tamer and wondered if it meant she should go to Africa, but her friends joked that it might be a sign of her getting attacked by a stray cat. They discussed the meaning of dreams, with Lynn suggesting"
33,samsum,1576852.804329805,2.2106499830260873,2.2106499830260873,49.75912100269467,"Sophie is waiting for Tina to arrive at the bus, which is leaving in 3 minutes, and is urging her to hurry up."
34,samsum,1576855.015354817,0.7442873080726713,0.7442873080726713,95.39326981653656,Louisa will lend Thelma her red velvet dress so she can look wonderful.
35,samsum,1576855.760135375,2.1030199381057173,2.1030199381057173,40.41806663828553,"Tobias and Trevor are going to grab a beer after work, meeting at Tobias' place at 9."
36,samsum,1576857.863499521,2.734298667870462,2.734298667870462,89.23677682585901,"Anna is enthusiastic about an app that helps with outfit choices, but Peter is skeptical, saying he already knows what to wear. Anna suggests a game to demonstrate the app's usefulness, asking Peter to count his own clothes, including 5-6 pairs"
37,samsum,1576860.598111445,2.9201694789808244,2.9201694789808244,70.20140491008335,"Peadar invites friends for a drink, but Clare is not in town and Annette is home sick with lung lurgy. Oli asks if people are at Jesus bar, and James says he's heading there. Anne double books herself, but"
38,samsum,1576863.518564871,2.6373064799699932,2.6373064799699932,89.86441348397875,"Martin wants to talk to Nicole about something, but prefers to do it in person. Nicole is busy at work due to recent departures, but Martin eventually tells her that he's asexual, which he thinks could be a problem in their relationship."
39,samsum,1576866.156173617,1.1462063579820096,1.1462063579820096,114.29006573531511,"Dan will split the BBQ costs equally among everyone, but those who didn't eat can remove themselves from the Splitwise transaction."
40,samsum,1576867.302982127,1.3098087760154158,1.3098087760154158,93.1433673632403,"Andrea is taking her sick son to the doctor and will be absent from work for a couple of days, which is okay with Patrick."
41,samsum,1576868.613154781,1.7137752489652485,1.7137752489652485,149.3778137795892,"Guido is having trouble understanding Agata's posts on Facebook, but she explains that they are actually her Twitter posts being shared on Facebook. She also corrects him that she is learning JavaScript, not Java, and teases him about not understanding the"
42,samsum,1576870.327207936,2.138827382121235,2.138827382121235,121.09439133097797,"Julia and Gail discuss their social media habits, with Gail joking about being addicted to spying on their friends' posts. They share examples of friends who post about their interests but don't actually follow through, such as Jessica's supposed charity work"
43,samsum,1576872.466327804,2.2942350751254708,2.2942350751254708,57.099641366452246,"Robert asked Gabriel to grab coffee, but Gabriel had quit his office job a month ago and is now at home considering his next steps."
44,samsum,1576874.760860355,1.8759122248739004,1.8759122248739004,49.04280636381283,"Willy likes Vinny's car and asks to borrow it, but Vinny agrees to carpool with him instead."
45,samsum,1576876.637113028,2.5920040630735457,2.5920040630735457,86.03381575550894,"Quinn and Kyle are going out tonight after school is over for a bit. Kyle is leaving school at Easter and is working for his uncle at a building site, while Quinn has GCSES and is stuck in school. Quinn is jealous of Kyle's"
46,samsum,1576879.229388677,1.5941723799332976,1.5941723799332976,119.81138451789744,"Mark and Jeff are talking about a new car that one of their friends has just bought, and they're both impressed and a bit jealous. They're making a bet about who will get to try it out first."
47,samsum,1576880.823890154,1.0108100010547787,1.0108100010547787,52.43319708421423,Mike will refill the hand sanitizer by the restrooms.
48,samsum,1576881.835035982,1.209606199990958,1.209606199990958,117.39357817532803,"Jill is bored and needs to find a job, having already watched everything on YouTube. Nate is still at work and will call her when he gets off."
49,samsum,1576883.045366837,1.7128926301375031,1.7128926301375031,61.883621970800824,Alexa confessed to Hunter that she asked Ethan to insult him because she was jealous of their interaction.
50,samsum,1576884.758601125,1.764500018907711,1.764500018907711,125.24794425154326,"Anne hates Miranda because she called Tom and was being sweet with him, which Anne thinks is an attempt to take Tom away from her. Catherine agrees that Miranda is manipulative and has a history of doing things like this."
51,samsum,1576886.523405062,1.958481356035918,1.958481356035918,36.25257895929538,"Gene sent a package to Jack on Friday, but Jack hasn't received it yet."
52,samsum,1576888.482234825,2.315858396003023,2.315858396003023,56.56649829112825,"Greg needs to stay after hours and asks Betsy to pick up Johnny, but she can't because she also has long hours at work on Tuesdays."
53,samsum,1576890.798466548,2.7249206779524684,2.7249206779524684,79.26836246929011,"Rael is fed up with his job and wants to quit, but is hesitant to do so without finding a new one first. Zach suggests he consider a career in IT, which he thinks is a good place to work with good money and no stress"
54,samsum,1576893.523676952,0.9223369348328561,0.9223369348328561,91.07300903570808,Natalia and her friends will book a flight today to avoid it getting more expensive.
55,samsum,1576894.446491588,1.6256392090581357,1.6256392090581357,54.747695247560436,"Natalie asks Monica for the recipe for her famous cheesecake, and Monica sends it to her."
56,samsum,1576896.072493194,2.918226200155914,2.918226200155914,84.29778335444209,"Nancy and Phil discuss the benefits of reading news online, with Phil preferring Twitter for its concise and reliable information. Vic prefers Facebook for its interactive features, but uses Twitter for news and Instagram for fitness inspiration."
57,samsum,1576898.99102363,0.6622455799952149,0.6622455799952149,96.64088660352014,The guy with dreads is considered awkward but also cool by some.
58,samsum,1576899.653677849,1.9850704229902476,1.9850704229902476,121.91003261005663,"Jane asks David if he's coming home for Christmas and if he knows what his dad would like for a gift, suggesting an iPad. David recommends getting an iPad for his dad, listing its various features, and offers to order one online to be shipped"
59,samsum,1576901.639080478,3.0865287778433412,3.0865287778433412,73.22141352523323,"Sebastian is happy with his life in the past year, having learned to be resourceful and responsible, and is making his dreams come true. He's also in a loving relationship. Kevin is happy for him, but feels envious, wishing he"
60,samsum,1576904.725903942,0.6395255750976503,0.6395255750976503,48.47343281817393,Tony has sent a photo of a cat.
61,samsum,1576905.365836406,2.299376224167645,2.299376224167645,53.05786791988031,"Colin tells Ava that she is officially shorter than penguins because their average height is 162cm, and Ava is 158cm tall."
62,samsum,1576907.665599669,2.108100706944242,2.108100706944242,108.62858650237003,"Natalie wants to go to the new club at Regents Street, which Judy and Denise have been to and enjoyed, especially for the music. Natalie asks if she can go with Judy on Friday, but Judy is going on Saturday with Miranda and Helen"
63,samsum,1576909.773994752,1.2484945480246097,1.2484945480246097,45.654985110016234,Tiffany asked Railey to buy her a burger on her way home.
64,samsum,1576911.022828837,2.02411854499951,2.02411854499951,53.35655871876128,"Precious asks Rhonda to send the content for the November email blast, but Rhonda tells her it's on Dropbox."
65,samsum,1576913.047338252,2.437647462124005,2.437647462124005,79.17469732552408,Kate broke her arm and needs to know if their medical insurance covers hospital costs. Greg suggests calling Linda or asking someone at the reception to find out what kind of package they have.
66,samsum,1576915.48528129,1.7908950140699744,1.7908950140699744,130.10254546998038,"The group is mocking Donald Trump for not attending a ceremony, calling him names such as ""pussy"", ""sissy boy"", and ""snowflake"", and making jokes about his hair and makeup. They express their disappointment and shame at his behavior,"
67,samsum,1576917.276561222,1.4449673369526863,1.4449673369526863,44.291658616291336,Randolph asks Maya to buy 5 packs of earplugs from the pharmacy.
68,samsum,1576918.721876496,2.2872260669246316,2.2872260669246316,97.93522522292119,"Olivia plans to do her accounts and upload videos to YouTube, but is putting off tax filing until later. Jake has also had issues with copyright strikes on YouTube, including a claim from Sony Music on one of his own pieces."
69,samsum,1576921.009391929,0.9218428540043533,0.9218428540043533,94.37617227500812,Mia and Steven will meet at 8pm to grab Chinese food before a movie that starts at 9pm.
70,samsum,1576921.931798765,1.6401367490179837,1.6401367490179837,51.21524168658144,"Sara will do the washing up, but only after she gets back from the cinema with Jack."
71,samsum,1576923.572293632,1.432214705972001,1.432214705972001,61.443301505745296,Paul will be late coming home and will call Lena in 15 minutes to explain what happened.
72,samsum,1576925.004838325,1.0187820319551975,1.0187820319551975,106.00893676219593,"There's a car accident on Circle Drive, near the Circle Mall, but fortunately, there are no reported deaths."
73,samsum,1576926.023964184,1.3977103598881513,1.3977103598881513,67.96830210774296,"Iris is excited because Pete has been interviewed, which makes him famous in her parents' eyes."
74,samsum,1576927.422027031,1.938475059112534,1.938475059112534,75.83280440414799,"Derek asks Judy to feed his animals on Friday and Saturday, and she agrees. He offers to give her his keys on Thursday so she can access his place."
75,samsum,1576929.360795777,1.984466329915449,1.984466329915449,115.9001775604827,"Wayne asks Tommy if he got home alright and if his mum picked him up from the station, but Tommy says she texted him to take a bus instead. Wayne seems disappointed but Tommy reassures him that it's okay because his mum is already"
76,samsum,1576931.345570974,2.6699946459848434,2.6699946459848434,73.0338543162408,"Tilly is leaving school after detention, which she didn't tell her mum about because the school's text system is unreliable. She'll be home in about 40 minutes and will call Sam when she arrives."
77,samsum,1576934.015864697,2.1034400870557874,2.1034400870557874,56.573990736558535,"Carmen is offering to help Viola with last-minute preparations before her wedding, and Viola is grateful for the offer."
78,samsum,1576936.119656862,1.4207856110297143,1.4207856110297143,80.2372990794709,William is making spaghetti and asks Olivia to buy fresh tomatoes and Beth to get some chocolate for after dinner.
79,samsum,1576937.5407851,3.017503115814179,3.017503115814179,73.23936099412114,"Leah met a creepy guy at a poetry reading who seemed to know a lot about her, including her friends, after he googled her. He claimed to have done this because he thought she had a crush on him, which she had expressed on"
80,samsum,1576940.558585242,1.7611591001041234,1.7611591001041234,85.7389885962447,"Jasmine and Paola are discussing music, specifically a new song by Charlie Puth and another song, Galway Girl, which Paola has been listening to a lot."
81,samsum,1576942.320078339,3.1701009990647435,3.1701009990647435,75.07647234905632,"Stanley is upset with his girlfriend Del, who accused him of having an affair after he told her he couldn't go for the weekend due to work. He's considering giving up on the relationship. Meanwhile, Stanley and Bill are working on the Lid"
82,samsum,1576945.490479594,1.4680876908823848,1.4680876908823848,88.55056874829073,Ali thinks he left his wallet at Mohammad's place and asks him to check. Mohammad finds it and agrees to bring it to uni tomorrow.
83,samsum,1576946.958948733,1.1008396709803492,1.1008396709803492,72.67179963523323,"Tanya is relieved to hear that Rosie is feeling better, but not fully recovered."
84,samsum,1576948.060141211,2.5988898801151663,2.5988898801151663,75.80159571488662,"Igor is demotivated at work and has a lot to do before his notice period ends, but John advises him to grit his teeth and get it done, suggesting that how he ends things will reflect his character."
85,samsum,1576950.659321778,1.4958799229934812,1.4958799229934812,105.62345116833856,"Kamden hasn't been on social media but uses Facebook chat to stay in touch with friends, including Mckinley, who uses Facebook to keep in contact with people."
86,samsum,1576952.155493238,1.1622087790165097,1.1622087790165097,111.85597832947818,"Chris and his friends pushed some girls into a pool and got them to undress because they were already wet, which June finds awful."
87,samsum,1576953.318304729,1.286491208942607,1.286491208942607,109.60043801301272,"Vincent broke his lamp with his bare hand while playing with his cat, and he has already ordered a new one to be ready for pickup on Tuesday."
88,samsum,1576954.605470953,1.3805885058827698,1.3805885058827698,35.49211064064932,Natalie's wallet was found in her room by Tobias.
89,samsum,1576955.986398916,2.653595336014405,2.653595336014405,65.57141461566673,"Margaret and Evans will meet on December 4th at 10:00 and on December 11th at 11:00. They are unsure about meeting on December 18th, but may meet on December 14th if Evans is"
90,samsum,1576958.640295328,1.8150140868965536,1.8150140868965536,114.59966151318082,"The agreement is about the Caspian Sea, which will have a special legal status as it's neither a sea nor a lake, and its seabed will be completely divided. It's rich in resources, including gas, oil, and cavi"
91,samsum,1576960.455612182,1.9869818640872836,1.9869818640872836,80.02086122363092,"Aimee is looking for Maryam and has tried calling and visiting her home, but can't find her. Soren suggests that she might have gone somewhere with her father."
92,samsum,1576962.442890892,2.2878889308776706,2.2878889308776706,63.81428662447878,"Charlie wants to celebrate his sister's passing her last exam and invites Frank to go out with them tonight, but will let him know the plan later."
93,samsum,1576964.73115901,1.1810546610504389,1.1810546610504389,37.25483794362749,Patricia asks George to call her in an hour.
94,samsum,1576965.912534387,1.723281511804089,1.723281511804089,51.64565359192338,"Joe invites Pete to come over tonight to watch Deadpool 2 with the guys, and Pete agrees."
95,samsum,1576967.636192747,2.297465064097196,2.297465064097196,39.17360982173024,Isabella thanks Betty for sharing about her work and invites her to do something together.
96,samsum,1576969.933982678,1.1274789879098535,1.1274789879098535,71.84169360899547,"Tom and Elena are standing a few meters away from Jeffrey, but he can't see them."
97,samsum,1576971.061798564,2.143810907145962,2.143810907145962,46.6459050407245,Milena and Kate agree that a small but interested audience is better than a large but unengaged one.
98,samsum,1576973.205950039,1.1234175409190357,1.1234175409190357,127.29016130815957,"The boss appreciated the team's decision to dismiss a client's request, which was actually a strategic move to bring in a competitor's clients."
99,samsum,1576974.329997914,1.5554839540272951,1.5554839540272951,60.4313530567931,"Ryan and Jack are going to a dance casting together, with Jack encouraging Ryan to come along."
100,samsum,1576975.885823715,2.7619762180838734,2.7619762180838734,90.8769591702465,"Sonia and Toni are reminiscing about their trip to San Sebastian last year. Toni recommends an Airbnb place they stayed in, which was small but had a great location. Sonia is planning a trip to San Sebastian in a month and is looking for accommodation"
101,samsum,1576978.6481302,2.6489528277888894,2.6489528277888894,87.58177856781731,"Nathan and Deborah are planning a trip with their girls, Sofie and Lucy, and need to pack everything today as they won't have time tomorrow. They will take boots, warm jackets, and bicycles, and Deborah's parents will take the girls"
102,samsum,1576981.297450726,1.966734291985631,1.966734291985631,83.38696318475449,"Ross wants to do karaoke tonight and thinks girls will love it, Chandler is skeptical but agrees to go along with it, and Chandler will record the whole experience."
103,samsum,1576983.264472284,1.850219058105722,1.850219058105722,119.4453159650526,"Judy is attracted to men who are not good for her, such as Andrew who only wanted to have sex with her and then lost interest. She is currently dating Bruce, who is sweet and caring, but she doesn't feel the same level of"
104,samsum,1576985.114995098,1.4575867380481213,1.4575867380481213,102.22376213406578,"Kristina and Estefania are watching America's Top Model on TV, and Estefania wants to look like Tyra Banks. Jannette arrives home and shares a photo."
105,samsum,1576986.572878781,1.511413404950872,1.511413404950872,61.53180836914896,"Avril invites Frank to join her for horse racing on the weekend, and he agrees to come along."
106,samsum,1576988.084624293,1.14696273393929,1.14696273393929,94.16173412109879,"Jim helps Finn track his shipment, and Finn's package has left the warehouse and will be delivered tomorrow."
107,samsum,1576989.23221742,1.758062434149906,1.758062434149906,79.63312182806274,"Tom and Ben are meeting at 2pm in the Oval Room to discuss a contentious issue, and Tom is warning Ben to be prepared for a fierce argument."
108,samsum,1576990.990661062,2.2451968989335,2.2451968989335,109.12183252897705,"Karen is stuck in traffic on the road from the swimming pool to Waitrose due to blocked lanes and vans. Peter thinks it might be repairs to something, but isn't sure. He has to finish a presentation for the repairs team tomorrow and Karen offers"
109,samsum,1576993.236169167,1.8108025880064815,1.8108025880064815,98.29895383348263,"Jose, Ricky, and Amanda wish each other a Merry Christmas and a Happy New Year, looking forward to exciting adventures in 2019, including traveling to Cuba, Mexico, and Thailand."
110,samsum,1576995.047279342,2.060818577883765,2.060818577883765,111.1208926673972,"Jen is fed up with her boyfriend who is being a pain and is considering telling him to move out. He owes her money but refuses to pay her back, claiming she doesn't deserve it. Jen hates him and thinks he's abusive and disgusting"
111,samsum,1576997.108419297,2.4386383639648557,2.4386383639648557,71.76135772565989,"William has been in line for 20 minutes and is next in line to buy something, which is taking a long time due to the rush. Emma is getting impatient and wants him to hurry up."
112,samsum,1576999.547357127,2.047091275919229,2.047091275919229,96.23410656739712,"Marta thinks Jay is a pathological liar because he claims to have a lot of money and travel the world, but she just found out he actually lives in a small studio apartment in the outskirts of town."
113,samsum,1577001.594742729,2.054488872876391,2.054488872876391,138.72063449094532,"Claire and Aaron are attending a conference at school, specifically the teaching training thing, where Aaron is giving two lectures and hosting. Claire is interested in attending Jo's workshop on teamwork and Aaron recommends it, having taken a mindfulness workshop in Berlin last year"
114,samsum,1577003.649540839,1.6323920639697462,1.6323920639697462,101.0786585170865,"Ann congratulates Sue and Julie on their achievement, saying they did great. They're glad it's over and Ann suggests a celebration tonight, which they both agree to."
115,samsum,1577005.282249059,1.8271784780081362,1.8271784780081362,129.70818278155346,"David is considering getting a new tattoo, possibly a skull and rose on his back, but is unsure what to add to make it more personal. Mike suggests that the design is too common and offers to get a tattoo with David when he comes up with"
116,samsum,1577007.109720952,1.8223191739525646,1.8223191739525646,147.61409737930032,"John plays a game where players from around the world battle each other in tank squadrons, but the game prevents higher ranked players from interacting with lower ranked ones. Andrew compares this to World of Warcraft, where a player with a lot of experience can easily"
117,samsum,1577008.932291121,3.2171428319998085,3.2171428319998085,70.55950321574454,"Dima's laptop is broken after the cat spilled coffee on it, and she needs to deliver a translation tomorrow. Nada lends her her laptop, which is a huge relief for Dima, and they discuss the importance of having a backup laptop."
118,samsum,1577012.149733009,2.2198996799997985,2.2198996799997985,93.69792782708942,"Stefano and Josie discuss Umberto Eco's novel Foucault's Pendulum, with Josie finding it weird and nerdy, and Stefano defending Eco's work. They also discuss the difficulty of reading Eco's novels in Italian,"
119,samsum,1577014.369924555,2.100137626985088,2.100137626985088,103.32656165563802,"Fiona is preparing a dinner for Chris and wants to make a tart that Tina made, but she bought the crust and made a mistake with the filling, ending up with lemony scrambled eggs. Tina offers to help her make the tart."
120,samsum,1577016.470351888,1.2069414327852428,1.2069414327852428,68.76887125207227,"Ewan graduated and his uncle Jayson congratulated him, joking about how time flies."
121,samsum,1577017.677574757,1.9827921648975462,1.9827921648975462,136.17160929922844,"Bobby is annoyed by pharmaceutical companies inventing illnesses to sell medical products, and he believes they are lying to people. He found a commercial for a medical product that mentioned an illness he had never heard of, and after researching, he discovered that it"
122,samsum,1577019.660616187,2.5074334400705993,2.5074334400705993,82.95334850210163,Adele is still listening to a song Kode recommended and is impressed by its quality. Kode has had the song in his music library for 3 years and offers to give Adele the entire album on a USB drive. He says he
123,samsum,1577022.168336553,3.0614642130676657,3.0614642130676657,82.96683623340006,"David and Victor discuss Victor's takeover of Chris's company, which was struggling with debt. Victor accommodated Chris's team in his own office, allowing Chris to remain as Director. David appreciates Victor's help and is doing well in his own business"
124,samsum,1577025.230083562,1.96937363804318,1.96937363804318,94.95404852976907,"Miriam asks Pegah when she will be back, and Pegah replies that she has class until 3 PM and then works until 9:30 PM, so she will be back at 10 PM. Miriam is disappointed because she had"
125,samsum,1577027.199722707,2.0438148349057883,2.0438148349057883,100.30262844698927,"Steffen is looking for a ride to the infinity pool but can't walk due to a twisted ankle. Irene offers a lift but they can only park at the bottom and hike up, which Steffen can't do. Dan suggests Mr. Budd"
126,samsum,1577029.243790857,2.3566320950631052,2.3566320950631052,47.949784031509644,"Jeremih wants Hansel to ask his sister to text him back, but Hansel is reluctant to get involved in their issues."
127,samsum,1577031.600756249,2.7638380071148276,2.7638380071148276,69.10679985886185,"Katy invites Carlton to join her and Ana to see a film by Lola Arias, which is about the making of a play he saw last year. Carlton agrees to meet them for dinner and drinks at 7 on Saturday."
128,samsum,1577034.364856892,1.9526598418597132,1.9526598418597132,127.00624793092729,"Duncan wishes Carl good luck in the championship, and Carl is confident in his new 6 speed hydrolic shift gearbox. Duncan and his friends will attend the championship to watch Carl's cousin compete. Carl thanks them and reserves VIP seats for them."
129,samsum,1577036.31776288,1.7476353200618178,1.7476353200618178,128.74539523041983,"Will asks Emma what she wants for dinner, but she tells him not to worry about it and that she's not hungry. They discuss her expected arrival time and Will offers to pick her up, but she declines. They exchange ""I love you""s"
130,samsum,1577038.065777648,1.8450360880233347,1.8450360880233347,115.44489638042577,"Marcus is considering picking Mark from the airport in Sydney on Thursday at 4 PM, but has a meeting at 1 PM and is unsure if he can make it. Leslie suggests that Mark will take some time after landing, so 4 PM is"
131,samsum,1577039.911136783,2.3849028579425067,2.3849028579425067,102.31024680414139,"Inez proposes a new Food Evening and shares a photo of the next location. The group is excited and happy about the idea, with some joking about the time spent at work. They discuss the previous evening's pizza and the new restaurant, which fits"
132,samsum,1577042.296357088,2.3928334759548306,2.3928334759548306,63.10510176214637,"Linda missed the train and the next one is in an hour, which is not a tragedy, but it was expensive, costing 80 euros for a return ticket to Amsterdam."
133,samsum,1577044.68947854,1.9417093289084733,1.9417093289084733,54.0760650612033,"Daniel and Missy are planning to have drinks after dinner, which will be after she gets out of work at 6."
134,samsum,1577046.631510097,1.9420204639900476,1.9420204639900476,87.53769754347512,"Kaylin shares a funny image of Cynthia with crazy hair, making Amir laugh. They joke about tomorrow being a difficult day, with Kaylin setting multiple alarms to wake up."
135,samsum,1577048.573805047,2.264048472046852,2.264048472046852,66.25299849008529,"Alex wants Martin to buy milk, but Martin just bought some yesterday. Alex is craving milk and Martin agrees to buy more, finishing his project first."
136,samsum,1577050.838202026,1.7981574879959226,1.7981574879959226,125.12808333088019,"Jamie was at school today, but Jack is sick with a high fever and terrible cough. Helen's pediatrician, Dr. Tornez, is great with kids and treats each case individually. The school trip is off due to half the class being sick"
137,samsum,1577052.63664652,1.148706320906058,1.148706320906058,89.6660862097088,Jamilla reminds Kiki that the audition starts at 7:30 P.M. on Antena 3. Yoyo acknowledges the reminder.
138,samsum,1577053.785764471,1.099746217019856,1.099746217019856,74.56265703028055,"Mike asked Ann if she has John's new number, but she told him to ask Mary instead."
139,samsum,1577054.885891207,1.9869598730001599,1.9869598730001599,126.82691956908972,"Parker and Jason discuss the Arrowverse and its connection to the DC Universe. They both prefer the DC Universe over the Marvel universe. Parker asks Jason if he has downloaded the latest episode of Arrow Season 7, and Jason says it's still downloading"
140,samsum,1577056.873132965,2.2036739450413734,2.2036739450413734,39.93331236593072,Helen forgot her laptop at home and needs Debbie to bring it to work for a presentation.
141,samsum,1577059.077141496,2.2373385520186275,2.2373385520186275,64.36218598659408,"Matt needs to access the internet connection at home to work on an application, but neither of them remembers what type of connection they have."
142,samsum,1577061.314793795,1.2126992649864405,1.2126992649864405,86.58370878222148,"Harry sent Jacob a song 3 days ago and Jacob forgot to listen to it, promising to do so later that night."
143,samsum,1577062.52790957,1.0821596721652895,1.0821596721652895,69.30585377473248,"Adelle was supposed to clean the hamster cage after school, but she didn't."
